rest_id,Restaurant Name,Locality,Area Code,Address,City Code,Cuisine,Cost for 2,Is Recommended,Phone Numbers,Lat Longs,Description,Minimum Order,Delivery Charge Threshold,Compulsory Delivery Charge,Night Delivery fee,Restaurant Packing Charges,Service Tax (%),Service Charge (%),VAT (%),Commission Expression,Payment type,GSTIN Number,Business Entity name,GST Enabled,Go Live Date,Item_SGST,Item_CGST,Item_IGST,Item_inclusive,PC_SGST,PC_CGST,PC_IGST,PC_inclusive,SC_SGST,SC_CGST,SC_IGST,SC_inclusive,Normal Preptime,Peak Preptime,Orders Notify Email,Orders Notify Mobile,Restaurant Category,Parent Id,Monday Open 1,Monday Close 1,Monday Open 2,Monday Close 2,Monday Open 3,Monday Close 3,Tuesday Open 1,Tuesday Close 1,Tuesday Open 2,Tuesday Close 2,Tuesday Open 3,Tuesday Close 3,Wednesday Open 1,Wednesday Close 1,Wednesday Open 2,Wednesday Close 2,Wednesday Open 3,Wednesday Close 3,Thursday Open 1,Thursday Close 1,Thursday Open 2,Thursday Close 2,Thursday Open 3,Thursday Close 3,Friday Open 1,Friday Close 1,Friday Open 2,Friday Close 2,Friday Open 3,Friday Close 3,Saturday Open 1,Saturday Close 1,Saturday Open 2,Saturday Close 2,Saturday Open 3,Saturday Close 3,Sunday Open 1,Sunday Close 1,Sunday Open 2,Sunday Close 2,Sunday Open 3,Sunday Close 3,SV Enabled,Is Veg
25354,Drunken Monkey,galleria,87,"SG 45, DLF Galleria Market, DLF Phase 4, Gurgaon",2,Beverages,400,0,"P7065000004,01244080004","28.4679671,77.08155710000005",0,0,200,30,30,8,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.20,1,06AAGCR5381J1Z2,RATTAN S GROVER PVT LTD,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,gallaria.delhidm@gmail.com,7065000004,,1729,800,2359,,,,,800,2359,,,,,800,2359,,,,,800,2359,,,,,800,2359,,,,,800,2359,,,,,800,2359,,,,,1,0
25355,The Baker's Bar,U block,17,"1/35, U Block, DLF Phase 3, Gurgaon",2,"Continental,Italian,Bakery,Beverages",500,0,"P8588880675,8800352567,7987445270","28.4909062,77.09336380000002",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,THEBAKERBAR3@GMAIL.COM,8588880675,,,900,2359,,,,,900,2359,,,,,900,2359,,,,,900,2359,,,,,900,2359,,,,,900,2359,,,,,900,2359,,,,,1,0
25356,InstaDozza,Rapid metro station,17,"Inside DLF Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",2,"South Indian,Fast Food",250,0,"P9891007201,9891007202","28.4933783,77.09332799999993",0,0,200,0,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,INSTADOZZA@GMAIL.COM,7827497419,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,1,1
25357,Brother's Snacks and Shakes,Sector 57,88,"Shop 3, Rao Girdhari Lal Market, Near Artemis Hospital, Sector 57, Gurgaon",2,Fast Food,250,0,"P9990139048,9990139058","28.429945,77.08036900000002",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,06EJTPS0223R1ZF,Brother's snacks and shakes,1,dt:01-07-2017,0.06,0.06,0,0,0,0,0,0,0,0,0,0,20,25,srk.sharma@rediffmail.com,9990139048,,,800,2359,1,200,,,800,2359,1,200,,,800,2359,1,200,,,800,2359,1,200,,,800,2359,1,200,,,800,2359,1,200,,,800,2359,1,200,,,1,0
25358,KarmaFoodz.com,"G Block, Palam Vihar",30,"G167, G Block, Palam Vihar",2,"North Indian,Chinese,Continental,South Indian,Fast Food",300,0,P9891465694,"28.5160639,77.04131230000007",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.27,1,19ACBPC8114G1ZY,Jimmys Restaurant,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,"dinesh.singh1975@gmail.com,wrap4773@gmail.com","9891465694, 9891305665",,,900,2000,,,,,900,2000,,,,,900,2000,,,,,900,2000,,,,,900,2000,,,,,900,2000,,,,,900,2000,,,,,1,0
25359,A to Z Cafe,"Sushant Lok-1, Bock B",87,"9-D, Vipul Square, Block B, Phase 1, Sushant Lok, Gurgaon",2,"North Indian,Chinese,South Indian,Mughlai,Juices",150,0,P9871773614,"28.46502,77.07919800000002",0,0,200,30,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,hiteshkhadujaaa@gmail.com,9871773614,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,1,0
25361,STD - The Chaat PCO,Rodeo Drive,19,"DG 06, Rodeo Drive, Arcadia 2, Sector 49, Gurgaon",2,"Fast Food,Street Food",250,0,P9818838262,"28.420353,77.05180399999995",0,0,200,0,30,[CART_SUBTOTAL]*0.05,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,stdthechaatpco@gmail.com,9818838262,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1,0
25362,SuzieWong,Sikandarpur,17,"Shop 44, DLF City Court, Sikandarpur, Gurgaon",2,"Chinese,Thai",600,0,"P01244301285,9818498881,9818498811","28.4826319,77.09576390000007",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,suziewongrestaurant@gmail.com,9818498881,,,1145,2245,,,,,1145,2245,,,,,1145,2245,,,,,1145,2245,,,,,1145,2245,,,,,1145,2245,,,,,1145,2245,,,,,1,0
25363,Frozen Factory,"ICICI Bank, Sector 23 Market",30,"Near ICICI Bank, Sector 23 Market",2,"Desserts,Beverages",200,0,"P9899757507,8171863398","28.5105143,77.04850160000001",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,ch.pawan.chaudhary@gmail.com,"98,997,575,078,171,800,000",,2550,1745,2230,,,,,1745,2230,,,,,1745,2230,,,,,1745,2230,,,,,1745,2230,,,,,1745,2230,,,,,1745,2230,,,,,1,0
25365,Crazy Bhukkhad,Dlf Phase 3,17,"U-80, DLF Phase 3, Gurgaon",2,"North Indian,Lucknowi,Punjabi,Fast Food",350,0,"P9821464561,9821464562","28.4896027,77.09220770000002",0,0,200,0,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.18,1,06AYWPM1004E1ZV,UMPH,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,CRAZYBHUKKHAD@GMAIL.COM,9821464561,,,1330,1730,1915,2359,1,100,1330,1730,1915,2359,1,100,1330,1730,1915,2359,1,100,1330,1730,1915,2359,1,100,1330,1730,1915,2359,1,100,1330,1730,1915,2359,1,130,1330,1730,1915,2359,1,130,1,0
25366,Calorie Smart,S block market,17,"s27/9a, nathupur, dlf phase 3",2,"Indian,Healthy Food",250,0,"P01244145589,7042473111,9871096988","28.486255,77.10326099999997",0,0,200,30,30,15,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,06AAGCB2360R1ZD,Byteninjas Services Private Limited,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,info@caloriesmart.in,"7042473111, 9871096988",,,1100,1600,,,,,1100,1600,,,,,1100,1600,,,,,1100,1600,,,,,1100,1600,,,,,,,,,,,,,,,,,1,0
25368,The Ancient Barbeque,Good Earth City Center,19,"223 & 223 A, 2nd floor, Good Earth City Center, Sector 50, Gurgaon",2,Indian,800,0,P8826991906,"28.4215,77.05353100000002",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.00,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,06AAFCG6603H1ZS,GLISTER HOSPITALITY GURGAON PVT LTD,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,theancientbarbequeggn@gmail.com,8826991906,,3223,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1,0
25369,Giani,Sector 15,277,"125, Near Gurudwara, Sector 15, Faridabad",2,Desserts,250,0,"P9899110404,9718110404","28.3949838,77.32199539999999",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.16,1,06CTGPS4280M1Z3,KPRS Enterprises,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,Taronchadha@gmail.com,"9899110404, 9718110404",,415,1100,2359,,,,,1100,2359,,,,,1100,2359,,,,,1100,2359,,,,,1100,2359,,,,,1100,2359,,,,,1100,2359,,,,,1,0
25370,Chacha's Take Away,Qutab Plaza Market,87,"H-4, Ground Floor, Qutab Plaza Market, DLF Phase 1, Gurgaon",2,North Indian,350,0,"P01244105090,01244105091,01244279704,9810523333","28.4724358,77.1023958",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.19,1,06CJLPS7192B1ZW,CHACHAS TAKE AWAY,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,20,25,manoj.singh41763@gmail.com,9810523333,,,1100,1600,1900,2230,,,1100,1600,1900,2230,,,1100,1600,1900,2230,,,1100,1600,1900,2230,,,1100,1600,1900,2230,,,1100,1600,1900,2230,,,1100,1600,1900,2230,,,1,0
25371,Nikhil Food Point,U block,17,"U-69/3, DLF Phase 3, Gurgaon",2,North Indian,250,0,P01244069594,"28.4894833,77.09486900000002",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.16,1,061700005135trn,Nikhilfoodpoint,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,ashok.kahar1977@gmail.com,9810926355,,,900,2230,,,,,900,2230,,,,,900,2230,,,,,900,2230,,,,,900,2230,,,,,900,2230,,,,,900,2230,,,,,1,0
25372,Mezbaan's,Saraswati Vihar,87,"SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",2,"Chinese,Mughlai,Indian",200,0,"P01244104099,01244105099","28.4756967,77.0824831",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.18,1,,,1,dt:01-07-2017,0.13125,0,0,0,0,0,0,0,0,0,0,0,20,25,samresh.k@metrochef.in,9716834305,,,1130,1530,1830,2245,,,1130,1530,1830,2245,,,1130,1530,1830,2245,,,1130,1530,1830,2245,,,1130,1530,1830,2245,,,1130,1530,1830,2245,,,1130,1530,1830,2245,,,1,0
25373,Sanskriiti,"Cyber City, greenfields",17,"5, Ground Floor, DT Diner, Tower C, Cyber Greens, DLF Cyber City, Gurgaon",2,"North Indian,South Indian",600,0,"P01244375340,01244057840","28.4938703,77.09307969999998",0,0,200,30,30,10,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.18,1,06AACFL4844P1ZW,Lakhanpal Foods (India),1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,"sanskriiti.swiggy@gmail.com, orders@basenotifications.com",9211284437,,2988,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,1,0
25377,Cravings,Sector 42,279,"Shop 6, SCO C-3166, Lower Ground Floor, Pujara Complex, Green Fields Colony, Sector 42, Faridabad",2,North Indian,250,0,"P9999642643,9899061062","28.466214,77.28759600000001",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.17,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,pujaraassociates@gmail.com,9899061062,,2968,1230,2230,,,,,,,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1230,2230,,,,,1,0
25379,Eat Meet Repeat,Baani Square,19,"G-60, Baani Square, Sector 50, Gurgaon",2,"Continental,Italian,Lebanese",600,0,"P01244285777,8882345610","28.425481,77.05734699999994",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.23,1,,,1,dt:01-07-2017,0,0.06,0,0,0,0,0,0,0,0,0,0,20,25,eat.meet.repeatcafe@gmail.com,8882345610,,,1115,2245,,,,,1115,2245,,,,,1115,2245,,,,,1115,2245,,,,,1115,2245,,,,,1115,2245,,,,,1115,2245,,,,,1,0
25381,FoodBuzz,Sector 15 Part II Market,29,"68P, Huda Market, Sector 15, Gurgaon",2,"Chinese,Continental,Indian",500,0,P8800928988,"28.4585624,77.04412860000002",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.21,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,response.parul@gmail.com,8800928988,,,1200,2200,,,,,1200,2200,,,,,,,,,,,1200,2200,,,,,1200,2200,,,,,1200,2200,,,,,1200,2200,,,,,1,0
25383,Queens Cakes,Sector 46,279,"SCO 63, Above Indian Overseas Bank, 1st Floor, Main Market, Sector 46, Faridabad",2,Desserts,200,0,P9810214074,"28.439071,77.300808",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.16,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,Ashish_singh151@yahoo.com,9810214074,,,1000,2100,,,,,1000,2100,,,,,1000,2100,,,,,1000,2100,,,,,1000,2100,,,,,1000,2100,,,,,1000,2100,,,,,1,0
25724,Dawat-e-ishq,sector 46,19,"Shop 96, HUDA Market, Sector 46, Gurgaon",2,North Indian,350,0,"P9999828055,9999292055","28.43505,77.059211",,0,200,0,0,20,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.23,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,hs9717861313@gmail.com,9999282055,,2718,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1,0
25757,Smitten by Taste,"U Block, DLF Phase 3",17,"51/36-37, Near Phase 3 Metro Station, DLF Phase 3, Gurgaon",2,"Chinese,Fast Food,Indian",200,0,"P01246464133,9266660980,9953723553","28.4916201,77.09426299999996",0,0,200,0,0,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.16,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,khaririyan@gmail.com,9953723553,,,800,2300,,,,,800,2300,,,,,800,2300,,,,,800,2300,,,,,800,2300,,,,,800,2300,,,,,800,2300,,,,,1,0
25758,Spicy Patola,Chakarpur,87,"Shop No. 17, Neo Mart, Chakarpur, DLF Phase-4, Gurgaon",2,"Chinese,Mughlai,Indian",300,0,"P8800002041,8800002042","28.473566,77.080018",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill]*0.18,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,20,25,gauravsehgal2011@gmail.com,9873442081,,,1200,2359,0,200,,,1200,2359,0,200,,,1200,2359,0,200,,,1200,2359,0,200,,,1200,2359,0,200,,,1200,2359,0,200,,,1200,2359,0,200,,,1,0
25759,Barista,South Point Mall,88,"kiosk 210, 2nd Floor, South Point Mall, Golf course road, Sec-53",2,Cafe,500,0,P01244570532,"28.4479805,77.0992417",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill]*0.18,1,06AABCB5798A1ZT,Lavazza India,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,"manojsinghmohar@gmail.com,foodrustic@gmail.com",9818352337,,2359,900,2200,,,,,900,2200,,,,,900,2200,,,,,900,2200,,,,,900,2200,,,,,900,2200,,,,,900,2200,,,,,1,0
25760,Sanskriiti,MGF Metropolis Mall,87,"2nd Floor, Shop 10-11, MGF Metropolis Mall, MG Road, Gurgaon",2,"North Indian,South Indian",600,0,P01244363089,"28.47912,77.08210699999995",0,0,200,30,0,10,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.18,1,06AACFL4844P1ZW,Lakhanpal Foods (India),1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,"sanskriiti.swiggy@gmail.com, orders@basenotifications.com",9211284437,,2988,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
25761,Salad Company,sector 47,19,"Gahlot Farms, Opp Ho.no 521, Sector 47",2,Salads,550,0,P8588000103,"28.426248,77.04638499999999",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill]*0.25,1,,,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,dimple.sterlinginfo@gmail.com,8588000103,,,930,2200,,,,,930,2200,,,,,930,2200,,,,,930,2200,,,,,930,2200,,,,,930,2200,,,,,930,2200,,,,,1,0
25763,Falhari- A Fruitful Habit,Sector 43,87,"Plot no 1010, Sector 43, Gurgaon",2,"Beverages,Salads",250,0,P9810387325,"28.452583,77.09117200000003",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,hello@falhari.com,9810387325,,,800,1900,,,,,800,1900,,,,,800,1900,,,,,800,1900,,,,,800,1900,,,,,800,1900,,,,,800,1900,,,,,1,0
25766,Om Shanti Fast Food,Leisure Valley,18,"Leisure Valley Park, Sector 29, Gurgaon",2,"North Indian,Fast Food",200,0,"P9871355900,7908699907","28.4691288,77.06696349999993",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.18,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,sunitaaurora900@gmail.com,9871355900,,,1030,1930,,,,,1030,1930,,,,,1030,1930,,,,,1030,1930,,,,,1030,1930,,,,,1030,1930,,,,,930,1930,,,,,1,0
25767,Olive's by Abhinandan,Achiever's Center Point Mall,278,"3rd floor, Achiever's center point mall, Sector 49, Faridabad",2,"Chinese,Continental,Indian",700,0,P9899960357,"28.395794,77.26704999999993",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*.20,1,,,1,dt:01-07-2017,0.13125,0,0,0,0,0,0,0,0,0,0,0,20,25,olivebyabhinandan@gmail.com,9899960357,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1,0
25780,Annapurna Pure Veg,NIT,278,"3C 185, NIT, Faridabad",2,North Indian,300,0,"P9312114034,9266019224","28.3949400,77.2899360",0,0,200,0,0,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,parasgng@gmail.com,9999938600,,2979,1100,1600,1800,2230,,,1100,1600,1800,2230,,,1100,1600,1800,2230,,,1100,1600,1800,2230,,,1100,1600,1800,2230,,,1100,1600,1800,2230,,,1100,1600,1800,2230,,,1,0
25781,Tmos Cafe Corner,Sector 17,277,"156, Main Market, Sector 17, Faridabad",2,Cafe,400,0,"P8178250939,01294149251","28.410446,77.32620199999997",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,callmekulvinder@rediffmail.com,8178250939,,,1200,2130,,,,,,,,,,,1200,2130,,,,,1200,2130,,,,,1200,2130,,,,,1200,2130,,,,,1200,2130,,,,,1,0
25782,Curry Leaf - Milennium Hotel,NIT,278,"Milennium Hotel, 67, Neelam Bata Road, NIT, Faridabad",2,"Chinese,Continental,Indian",700,0,"P01294185700,9958892675","28.389644,77.306775",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*.20,1,,,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,20,25,info@milleniumhotel.co.in,9958892675,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1,0
25787,BAKERS OVEN XPRESS,DLF Cyber city,17,"BUILDING NO. 5, FOOD COURT, DLF CYBER CITY",2,"Desserts,Italian,Beverages,Snacks",300,0,P01244670003,"28.4898191,77.09214070000007",0,0,200,0,30,30,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.16,1,06AAKPB9299E1ZH,BAKERS OVEN XPRESS,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,20,25,rajesh.gupta00078@gmail.com,"81,309,433,478,447,600,000",,,820,2145,,,,,820,2145,,,,,820,2145,,,,,820,2145,,,,,820,2145,,,,,,,,,,,,,,,,,1,0
25788,Bar-B-Q,Sainik Colony,278,"Shop 78, Sainik Colony, Sector 49, Faridabad",2,"North Indian,Chinese",450,0,P9953804406,"28.400414,77.275398",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*.15,1,,,1,dt:01-07-2017,0.13125,0,0,0,0,0,0,0,0,0,0,0,20,25,deepakkakkar98@gmail.com,9953804406,,2672,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
25789,Cherry Comet,Shushant Shopping Arcade,87,"D-243, Sushant Shopping Arcade, Sushant Lok -1, DLF Phase 4",2,"Desserts,Ice Cream",250,0,"P9821507970,9582622831","28.460826,77.07898499999999",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.17,1,,,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,20,25,gauravsehgal2011@gmail.com,9821507970,,247,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
25790,Punj Taara,Apurva Hospital,278,"2N/74, B.P. Near Apurva Hospital, NIT, Faridabad",2,"North Indian,Chinese",350,0,"P9289797770,9311797770","28.389053,77.289963",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,tarundeep.gulati@gmail.com,"9289797770, 9599315858",,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
25792,Hotel Abhinandan,Neelam Bata Road,278,"Plot No. 57, Neelam Bata Road, NIT, Faridabad",2,"Chinese,Continental,Indian",700,0,"P01292421009,01292421010,8130795098","28.388096,77.307075",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*.20,1,,,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,20,25,info@hotelabhinandanfbd.com,8130795098,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1100,2330,,,,,1,0
26044,The Backyard Grill,Sector 28,279,"Shop no 78,79. Sec 28, HUDA Market",2,"American,Indian",200,0,"P9310727272,9599450044","28.434543,77.315382",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,dhawan_abhishek@yahoo.com,"9310727272, 9599450044",,,1600,2230,,,,,,,,,,,1600,2230,,,,,1600,2230,,,,,1600,2230,,,,,1600,2230,,,,,1600,2230,,,,,1,0
26045,shakes and cream,Sector 15,277,"Shop 21, HUDA Market, Sector 15, Faridabad",2,Desserts,200,0,"P9599089016,01294043888","28.3955310,77.3239450",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.16,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,rajeev.rajput@gmail.com,9599089016,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
